name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat
ACCO Brands Corp 4.25% 03/15/2,N/A,ACCO Brands Corp 4.25% 03/15/2029,00081TAK4,,00081TAK4,US,EC,CORP
ADT Security Corp/The 4.125% 0,N/A,ADT Security Corp/The 4.125% 08/01/2029,00109LAA1,,00109LAA1,US,EC,CORP
American Airlines Inc/AAdvanta,N/A,American Airlines Inc/AAdvantage Loyalty IP Ltd 5.75% 04/20/2029,00253XAB7,,00253XAB7,US,EC,CORP
Acrisure LLC / Acrisure Financ,N/A,Acrisure LLC / Acrisure Finance Inc 7.5% 11/06/2030,00489LAL7,,00489LAL7,US,EC,CORP
Adapthealth LLC 6.125% 08/01/2,N/A,Adapthealth LLC 6.125% 08/01/2028,00653VAA9,,00653VAA9,US,EC,CORP
Advance Auto Parts Inc 3.9% 04,N/A,Advance Auto Parts Inc 3.9% 04/15/2030,00751YAE6,,00751YAE6,US,EC,CORP
Albertsons Cos Inc / Safeway I,N/A,Albertsons Cos Inc / Safeway Inc / New Albertsons LP / Albertsons LLC 3.5% 03/15/2029,013092AG6,,013092AG6,US,EC,CORP
Albion Financing 1 SARL / Aggr,N/A,Albion Financing 1 SARL / Aggreko Holdings Inc 7% 05/21/2030,01330AAA4,,01330AAA4,US,EC,CORP
Alliant Holdings Intermediate ,N/A,Alliant Holdings Intermediate LLC / Alliant Holdings Co-Issuer 6.75% 04/15/2028,01883LAE3,,01883LAE3,US,EC,CORP
Allied Universal Holdco LLC 7.,N/A,Allied Universal Holdco LLC 7.875% 02/15/2031,019576AD9,,019576AD9,US,EC,CORP
AmWINS Group Inc 6.375% 02/15/,N/A,AmWINS Group Inc 6.375% 02/15/2029,031921AC3,,031921AC3,US,EC,CORP
APLD ComputeCo 2 LLC 6.75% 03/,N/A,APLD ComputeCo 2 LLC 6.75% 03/15/2031,03772CAA1,,03772CAA1,US,EC,CORP
Ardonagh Finco Ltd 7.75% 02/15,N/A,Ardonagh Finco Ltd 7.75% 02/15/2031,039853AA4,,039853AA4,US,EC,CORP
Ardagh Group SA 9.5% 12/01/203,N/A,Ardagh Group SA 9.5% 12/01/2030,039959AA9,,039959AA9,US,EC,CORP
Arsenal AIC Parent LLC 8% 10/0,N/A,Arsenal AIC Parent LLC 8% 10/01/2030,04288BAB6,,04288BAB6,US,EC,CORP
Ashton Woods USA LLC / Ashton ,N/A,Ashton Woods USA LLC / Ashton Woods Finance Co 4.625% 04/01/2030,045086AP0,,045086AP0,US,EC,CORP
Avantor Funding Inc 4.625% 07/,N/A,Avantor Funding Inc 4.625% 07/15/2028,05352TAA7,,05352TAA7,US,EC,CORP
Ball Corp 2.875% 08/15/2030,N/A,Ball Corp 2.875% 08/15/2030,058498AW6,,058498AW6,US,EC,CORP
Banijay Entertainment SAS 8.12,N/A,Banijay Entertainment SAS 8.125% 05/01/2029,060335AB2,,060335AB2,US,EC,CORP
BellRing Brands Inc 7% 03/15/2,N/A,BellRing Brands Inc 7% 03/15/2030,07831CAA1,,07831CAA1,US,EC,CORP
Belron UK Finance PLC 5.75% 10,N/A,Belron UK Finance PLC 5.75% 10/15/2029,080782AA3,,080782AA3,US,EC,CORP
Black Pearl Compute LLC 6.125%,N/A,Black Pearl Compute LLC 6.125% 02/15/2031,09216NAA8,,09216NAA8,US,EC,CORP
Bombardier Inc 8.75% 11/15/203,N/A,Bombardier Inc 8.75% 11/15/2030,097751CA7,,097751CA7,US,EC,CORP
Breakwater Energy Holdings Sar,N/A,Breakwater Energy Holdings Sarl 9.25% 11/15/2030,10637BAA3,,10637BAA3,US,EC,CORP
Buckeye Partners LP 4.5% 03/01,N/A,Buckeye Partners LP 4.5% 03/01/2028,118230AU5,,118230AU5,US,EC,CORP
CCO Holdings LLC / CCO Holding,N/A,CCO Holdings LLC / CCO Holdings Capital Corp 5% 02/01/2028,1248EPBX0,,1248EPBX0,US,EC,CORP
CHS/Community Health Systems I,N/A,CHS/Community Health Systems Inc 6% 01/15/2029,12543DBH2,,12543DBH2,US,EC,CORP
CVR Energy Inc 7.5% 02/15/2031,N/A,CVR Energy Inc 7.5% 02/15/2031,12662PAH1,,12662PAH1,US,EC,CORP
CVS Health Corp 7% 03/10/2055,N/A,CVS Health Corp 7% 03/10/2055,126650EH9,,126650EH9,US,EC,CORP
Calumet Specialty Products Par,N/A,Calumet Specialty Products Partners LP / Calumet Finance Corp 9.75% 02/15/2031,131477BA8,,131477BA8,US,EC,CORP
Capstone Borrower Inc 8% 06/15,N/A,Capstone Borrower Inc 8% 06/15/2030,140944AA7,,140944AA7,US,EC,CORP
Carnival Corp Ltd 5.125% 05/01,N/A,Carnival Corp Ltd 5.125% 05/01/2029,143658CB6,,143658CB6,US,EC,CORP
Celanese US Holdings LLC 6.85%,N/A,Celanese US Holdings LLC 6.85% 11/15/2028,15089QAW4,,15089QAW4,US,EC,CORP
Centene Corp 4.625% 12/15/2029,N/A,Centene Corp 4.625% 12/15/2029,15135BAT8,,15135BAT8,US,EC,CORP
Lumen Technologies Inc 6.875% ,N/A,Lumen Technologies Inc 6.875% 01/15/2028,156686AM9,,156686AM9,US,EC,CORP
Cinemark USA Inc 5.25% 07/15/2,N/A,Cinemark USA Inc 5.25% 07/15/2028,172441BF3,,172441BF3,US,EC,CORP
CITGO Petroleum Corp 8.375% 01,N/A,CITGO Petroleum Corp 8.375% 01/15/2029,17302XAN6,,17302XAN6,US,EC,CORP
Clarivate Science Holdings Cor,N/A,Clarivate Science Holdings Corp 4.875% 07/01/2029,18064PAD1,,18064PAD1,US,EC,CORP
Clear Channel Outdoor Holdings,N/A,Clear Channel Outdoor Holdings Inc 7.875% 04/01/2030,18453HAF3,,18453HAF3,US,EC,CORP
Cleveland-Cliffs Inc 6.75% 04/,N/A,Cleveland-Cliffs Inc 6.75% 04/15/2030,185899AN1,,185899AN1,US,EC,CORP
Cloud Software Group Inc 9% 09,N/A,Cloud Software Group Inc 9% 09/30/2029,18912UAA0,,18912UAA0,US,EC,CORP
Clydesdale Acquisition Holding,N/A,Clydesdale Acquisition Holdings Inc 8.75% 04/15/2030,18972EAB1,,18972EAB1,US,EC,CORP
Connect Finco SARL / Connect U,N/A,Connect Finco SARL / Connect US Finco LLC 9% 09/15/2029,20752TAB0,,20752TAB0,US,EC,CORP
Connect Holding II LLC 10.5% 0,N/A,Connect Holding II LLC 10.5% 04/03/2031,20753PAD3,,20753PAD3,US,EC,CORP
Consensus Cloud Solutions Inc ,N/A,Consensus Cloud Solutions Inc 6.5% 10/15/2028,20848VAB1,,20848VAB1,US,EC,CORP
CoreWeave Inc 9.25% 06/01/2030,N/A,CoreWeave Inc 9.25% 06/01/2030,21873SAB4,,21873SAB4,US,EC,CORP
Core Scientific Finance I LLC ,N/A,Core Scientific Finance I LLC 7.75% 05/15/2031,21874LAA0,,21874LAA0,US,EC,CORP
Crocs Inc 4.25% 03/15/2029,N/A,Crocs Inc 4.25% 03/15/2029,227046AA7,,227046AA7,US,EC,CORP
Cyprium Corp / Cyprium Holding,N/A,Cyprium Corp / Cyprium Holdings Luxembourg Sarl 6.125% 04/15/2031,23292NAA6,,23292NAA6,US,EC,CORP
DaVita Inc 4.625% 06/01/2030,N/A,DaVita Inc 4.625% 06/01/2030,23918KAS7,,23918KAS7,US,EC,CORP
Ardshinbank CJSC Via Dilijan F,N/A,Ardshinbank CJSC Via Dilijan Finance BV 6.6% 01/22/2031,254032AD7,,254032AD7,US,EC,CORP
Directv Financing LLC / Direct,N/A,Directv Financing LLC / Directv Financing Co-Obligor Inc 10% 02/15/2031,25461LAD4,,25461LAD4,US,EC,CORP
DISH Network Corp 11.75% 11/15,N/A,DISH Network Corp 11.75% 11/15/2027,25470MAG4,,25470MAG4,US,EC,CORP
RR Donnelley & Sons Co 9.5% 08,N/A,RR Donnelley & Sons Co 9.5% 08/01/2029,257867BJ9,,257867BJ9,US,EC,CORP
Elanco Animal Health Inc 6.4% ,N/A,Elanco Animal Health Inc 6.4% 08/28/2028,28414HAG8,,28414HAG8,US,EC,CORP
Emergent BioSolutions Inc 3.87,N/A,Emergent BioSolutions Inc 3.875% 08/15/2028,29089QAC9,,29089QAC9,US,EC,CORP
EMRLD Borrower LP / Emerald Co,N/A,EMRLD Borrower LP / Emerald Co-Issuer Inc 6.625% 12/15/2030,29103CAA6,,29103CAA6,US,EC,CORP
Empire Communities Corp 9.75% ,N/A,Empire Communities Corp 9.75% 05/01/2029,29163VAG8,,29163VAG8,US,EC,CORP
Empire Resorts Inc 7.75% 11/01,N/A,Empire Resorts Inc 7.75% 11/01/2026,292052AF4,,292052AF4,US,EC,CORP
Encore Capital Group Inc 6.625,N/A,Encore Capital Group Inc 6.625% 04/15/2031,292554AS1,,292554AS1,US,EC,CORP
Esab Corp 6.25% 04/15/2029,N/A,Esab Corp 6.25% 04/15/2029,29605JAA4,,29605JAA4,US,EC,CORP
EUSHI Finance Inc 6.25% 04/01/,N/A,EUSHI Finance Inc 6.25% 04/01/2056,29882DAC7,,29882DAC7,US,EC,CORP
FS KKR Capital Corp 6.875% 08/,N/A,FS KKR Capital Corp 6.875% 08/15/2029,302635AN7,,302635AN7,US,EC,CORP
Ferrellgas LP / Ferrellgas Fin,N/A,Ferrellgas LP / Ferrellgas Finance Corp 9.25% 01/15/2031,315292AU6,,315292AU6,US,EC,CORP
First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF
FTAI Aviation Investors LLC 7%,N/A,FTAI Aviation Investors LLC 7% 05/01/2031,34960PAF8,,34960PAF8,US,EC,CORP
Freedom Mortgage Holdings LLC ,N/A,Freedom Mortgage Holdings LLC 9.125% 05/15/2031,35641AAB4,,35641AAB4,US,EC,CORP
HB Fuller Co 4% 02/15/2027,N/A,HB Fuller Co 4% 02/15/2027,359694AB2,,359694AB2,US,EC,CORP
GFL Environmental Inc 6.75% 01,N/A,GFL Environmental Inc 6.75% 01/15/2031,36168QAQ7,,36168QAQ7,US,EC,CORP
Genesis Energy LP / Genesis En,N/A,Genesis Energy LP / Genesis Energy Finance Corp 8.25% 01/15/2029,37185LAP7,,37185LAP7,US,EC,CORP
Go Daddy Operating Co LLC / GD,N/A,Go Daddy Operating Co LLC / GD Finance Co Inc 5.25% 12/01/2027,38016LAA3,,38016LAA3,US,EC,CORP
Goodyear Tire & Rubber Co/The ,N/A,Goodyear Tire & Rubber Co/The 5% 07/15/2029,382550BN0,,382550BN0,US,EC,CORP
Graphic Packaging Internationa,N/A,Graphic Packaging International LLC 3.5% 03/15/2028,38869AAB3,,38869AAB3,US,EC,CORP
Greystar Real Estate Partners ,N/A,Greystar Real Estate Partners LLC 7.75% 09/01/2030,39807UAD8,,39807UAD8,US,EC,CORP
Group 1 Automotive Inc 4% 08/1,N/A,Group 1 Automotive Inc 4% 08/15/2028,398905AN9,,398905AN9,US,EC,CORP
Gulfport Energy Operating Corp,N/A,Gulfport Energy Operating Corp 6.75% 09/01/2029,402635AT3,,402635AT3,US,EC,CORP
Harrow Inc 8.625% 09/15/2030,N/A,Harrow Inc 8.625% 09/15/2030,415858AC3,,415858AC3,US,EC,CORP
Herc Holdings Inc 6.625% 06/15,N/A,Herc Holdings Inc 6.625% 06/15/2029,42704LAE4,,42704LAE4,US,EC,CORP
Hightower Holding LLC 9.125% 0,N/A,Hightower Holding LLC 9.125% 01/31/2030,43118DAB6,,43118DAB6,US,EC,CORP
Hilcorp Energy I LP / Hilcorp ,N/A,Hilcorp Energy I LP / Hilcorp Finance Co 5.75% 02/01/2029,431318AU8,,431318AU8,US,EC,CORP
Howden UK Refinance PLC / Howd,N/A,Howden UK Refinance PLC / Howden UK Refinance 2 PLC / Howden US Refinance LLC 7.25% 02/15/2031,44287GAA4,,44287GAA4,US,EC,CORP
HUB International Ltd 7.25% 06,N/A,HUB International Ltd 7.25% 06/15/2030,44332PAH4,,44332PAH4,US,EC,CORP
Huntsman International LLC 4.5,N/A,Huntsman International LLC 4.5% 05/01/2029,44701QBE1,,44701QBE1,US,EC,CORP
Iliad Holding SAS 7% 10/15/202,N/A,Iliad Holding SAS 7% 10/15/2028,449691AC8,,449691AC8,US,EC,CORP
ITT Holdings LLC 6.5% 08/01/20,N/A,ITT Holdings LLC 6.5% 08/01/2029,45074JAA2,,45074JAA2,US,EC,CORP
iHeartCommunications Inc 9.125,N/A,iHeartCommunications Inc 9.125% 05/01/2029,45174HBJ5,,45174HBJ5,US,EC,CORP
Ingram Micro Inc 4.75% 05/15/2,N/A,Ingram Micro Inc 4.75% 05/15/2029,45258LAA5,,45258LAA5,US,EC,CORP
Iron Mountain Inc 4.875% 09/15,N/A,Iron Mountain Inc 4.875% 09/15/2029,46284VAF8,,46284VAF8,US,EC,CORP
Jacobs Entertainment Inc 6.75%,N/A,Jacobs Entertainment Inc 6.75% 02/15/2029,469815AK0,,469815AK0,US,EC,CORP
Jane Street Group / JSG Financ,N/A,Jane Street Group / JSG Finance Inc 7.125% 04/30/2031,47077WAC2,,47077WAC2,US,EC,CORP
Jefferson Capital Holdings LLC,N/A,Jefferson Capital Holdings LLC 8.25% 05/15/2030,472481AC4,,472481AC4,US,EC,CORP
Jones Deslauriers Insurance Ma,N/A,Jones Deslauriers Insurance Management Inc 8.5% 03/15/2030,48020RAB1,,48020RAB1,US,EC,CORP
KFC Holding Co/Pizza Hut Holdi,N/A,KFC Holding Co/Pizza Hut Holdings LLC/Taco Bell of America LLC 4.75% 06/01/2027,48250NAC9,,48250NAC9,US,EC,CORP
Kinetik Holdings LP 6.625% 12/,N/A,Kinetik Holdings LP 6.625% 12/15/2028,49461MAB6,,49461MAB6,US,EC,CORP
Korn Ferry 4.625% 12/15/2027,N/A,Korn Ferry 4.625% 12/15/2027,50067PAA7,,50067PAA7,US,EC,CORP
Bath & Body Works Inc 5.25% 02,N/A,Bath & Body Works Inc 5.25% 02/01/2028,501797AN4,,501797AN4,US,EC,CORP
LSB Industries Inc 6.25% 10/15,N/A,LSB Industries Inc 6.25% 10/15/2028,502160AN4,,502160AN4,US,EC,CORP
Lamar Media Corp 3.625% 01/15/,N/A,Lamar Media Corp 3.625% 01/15/2031,513075BZ3,,513075BZ3,US,EC,CORP
Lithia Motors Inc 5.5% 10/01/2,N/A,Lithia Motors Inc 5.5% 10/01/2030,536797AJ2,,536797AJ2,US,EC,CORP
Live Nation Entertainment Inc ,N/A,Live Nation Entertainment Inc 6.5% 05/15/2027,538034AV1,,538034AV1,US,EC,CORP
MGM Resorts International 5.5%,N/A,MGM Resorts International 5.5% 04/15/2027,552953CF6,,552953CF6,US,EC,CORP
MPT Operating Partnership LP /,N/A,MPT Operating Partnership LP / MPT Finance Corp 5% 10/15/2027,55342UAH7,,55342UAH7,US,EC,CORP
MajorDrive Holdings IV LLC 6.3,N/A,MajorDrive Holdings IV LLC 6.375% 06/01/2029,56085RAA8,,56085RAA8,US,EC,CORP
Match Group Holdings II LLC 5.,N/A,Match Group Holdings II LLC 5.625% 02/15/2029,57665RAJ5,,57665RAJ5,US,EC,CORP
Mauser Packaging Solutions Hol,N/A,Mauser Packaging Solutions Holding Co 9.25% 04/15/2030,57763RAF4,,57763RAF4,US,EC,CORP
Maxim Crane Works Holdings Cap,N/A,Maxim Crane Works Holdings Capital LLC 11.5% 09/01/2028,57779EAA6,,57779EAA6,US,EC,CORP
McAfee Corp 7.375% 02/15/2030,N/A,McAfee Corp 7.375% 02/15/2030,579063AB4,,579063AB4,US,EC,CORP
Pediatrix Medical Group Inc 5.,N/A,Pediatrix Medical Group Inc 5.375% 02/15/2030,58502BAE6,,58502BAE6,US,EC,CORP
Meridian Arc Holdco LLC 6.25% ,N/A,Meridian Arc Holdco LLC 6.25% 04/30/2031,58990CAA1,,58990CAA1,US,EC,CORP
Millrose Properties Inc 6.375%,N/A,Millrose Properties Inc 6.375% 08/01/2030,601137AA0,,601137AA0,US,EC,CORP
Mineral Resources Ltd 7% 04/01,N/A,Mineral Resources Ltd 7% 04/01/2031,603051AF0,,603051AF0,US,EC,CORP
AthenaHealth Group Inc 6.5% 02,N/A,AthenaHealth Group Inc 6.5% 02/15/2030,60337JAA4,,60337JAA4,US,EC,CORP
Mohegan Tribal Gaming Authorit,N/A,Mohegan Tribal Gaming Authority / MS Digital Entertainment Holdings LLC 8.25% 04/15/2030,60832QAA8,,60832QAA8,US,EC,CORP
Molina Healthcare Inc 4.375% 0,N/A,Molina Healthcare Inc 4.375% 06/15/2028,60855RAJ9,,60855RAJ9,US,EC,CORP
Medline Borrower LP 5.25% 10/0,N/A,Medline Borrower LP 5.25% 10/01/2029,62482BAB8,,62482BAB8,US,EC,CORP
Murphy Oil USA Inc 4.75% 09/15,N/A,Murphy Oil USA Inc 4.75% 09/15/2029,626738AE8,,626738AE8,US,EC,CORP
Muvico LLC 15% 02/19/2029,N/A,Muvico LLC 15% 02/19/2029,62844JAE8,,62844JAE8,US,EC,CORP
NCL Corp Ltd 5.875% 01/15/2031,N/A,NCL Corp Ltd 5.875% 01/15/2031,62886HBY6,,62886HBY6,US,EC,CORP
NRG Energy Inc 5.25% 06/15/202,N/A,NRG Energy Inc 5.25% 06/15/2029,629377CH3,,629377CH3,US,EC,CORP
Navient Corp 5.5% 03/15/2029,N/A,Navient Corp 5.5% 03/15/2029,63938CAM0,,63938CAM0,US,EC,CORP
Neptune Bidco US Inc 10.375% 0,N/A,Neptune Bidco US Inc 10.375% 05/15/2031,640695AC6,,640695AC6,US,EC,CORP
Risewell Homes Inc 8.5% 11/01/,N/A,Risewell Homes Inc 8.5% 11/01/2030,645370AG2,,645370AG2,US,EC,CORP
Newell Brands Inc 8.5% 06/01/2,N/A,Newell Brands Inc 8.5% 06/01/2028,651229BG0,,651229BG0,US,EC,CORP
Nexstar Media Inc 4.75% 11/01/,N/A,Nexstar Media Inc 4.75% 11/01/2028,65336YAN3,,65336YAN3,US,EC,CORP
XPLR Infrastructure Operating ,N/A,XPLR Infrastructure Operating Partners LP 7.25% 01/15/2029,65342QAM4,,65342QAM4,US,EC,CORP
Nissan Motor Co Ltd 4.345% 09/,N/A,Nissan Motor Co Ltd 4.345% 09/17/2027,654744AC5,,654744AC5,US,EC,CORP
Gen Digital Inc 6.75% 09/30/20,N/A,Gen Digital Inc 6.75% 09/30/2027,668771AK4,,668771AK4,US,EC,CORP
Novelis Corp 4.75% 01/30/2030,N/A,Novelis Corp 4.75% 01/30/2030,670001AE6,,670001AE6,US,EC,CORP
Chord Energy Corp 6% 10/01/203,N/A,Chord Energy Corp 6% 10/01/2030,674215AQ1,,674215AQ1,US,EC,CORP
Constellation Insurance Inc 5.,N/A,Constellation Insurance Inc 5.8% 01/24/2030,67740QAH9,,67740QAH9,US,EC,CORP
1011778 BC ULC / New Red Finan,N/A,1011778 BC ULC / New Red Finance Inc 4% 10/15/2030,68245XAM1,,68245XAM1,US,EC,CORP
Open Text Holdings Inc 4.125% ,N/A,Open Text Holdings Inc 4.125% 02/15/2030,683720AA4,,683720AA4,US,EC,CORP
PG&E Corp 5% 07/01/2028,N/A,PG&E Corp 5% 07/01/2028,69331CAH1,,69331CAH1,US,EC,CORP
PRA Group Inc 8.375% 02/01/202,N/A,PRA Group Inc 8.375% 02/01/2028,69354NAE6,,69354NAE6,US,EC,CORP
PR RNO Property Owner 1 LLC 6.,N/A,PR RNO Property Owner 1 LLC 6.5% 05/01/2031,69393LAA1,,69393LAA1,US,EC,CORP
Park River Holdings Inc 8% 03/,N/A,Park River Holdings Inc 8% 03/15/2031,70082LAC1,,70082LAC1,US,EC,CORP
Patrick Industries Inc 4.75% 0,N/A,Patrick Industries Inc 4.75% 05/01/2029,703343AD5,,703343AD5,US,EC,CORP
Paysafe Finance PLC / Paysafe ,N/A,Paysafe Finance PLC / Paysafe Holdings US Corp 4% 06/15/2029,70452AAA1,,70452AAA1,US,EC,CORP
Penn Entertainment Inc 6.75% 0,N/A,Penn Entertainment Inc 6.75% 04/01/2031,707569AY5,,707569AY5,US,EC,CORP
Playtika Holding Corp 4.25% 03,N/A,Playtika Holding Corp 4.25% 03/15/2029,72815LAA5,,72815LAA5,US,EC,CORP
Precision Drilling Corp 6.875%,N/A,Precision Drilling Corp 6.875% 01/15/2029,740212AM7,,740212AM7,US,EC,CORP
Prestige Brands Inc 3.75% 04/0,N/A,Prestige Brands Inc 3.75% 04/01/2031,74112BAM7,,74112BAM7,US,EC,CORP
Prime Healthcare Services Inc ,N/A,Prime Healthcare Services Inc 9.375% 09/01/2029,74165HAC2,,74165HAC2,US,EC,CORP
Rocket Mortgage LLC / Rocket M,N/A,Rocket Mortgage LLC / Rocket Mortgage Co-Issuer Inc 3.875% 03/01/2031,74841CAB7,,74841CAB7,US,EC,CORP
Rakuten Group Inc 9.75% 04/15/,N/A,Rakuten Group Inc 9.75% 04/15/2029,75102WAK4,,75102WAK4,US,EC,CORP
Rand Parent LLC 8.5% 02/15/203,N/A,Rand Parent LLC 8.5% 02/15/2030,753272AA1,,753272AA1,US,EC,CORP
Rogers Communications Inc 7% 0,N/A,Rogers Communications Inc 7% 04/15/2055,775109DG3,,775109DG3,US,EC,CORP
SBA Communications Corp 3.875%,N/A,SBA Communications Corp 3.875% 02/15/2027,78410GAD6,,78410GAD6,US,EC,CORP
SESI LLC 7.875% 09/30/2030,N/A,SESI LLC 7.875% 09/30/2030,78412FAX2,,78412FAX2,US,EC,CORP
SM Energy Co 6.625% 01/15/2027,N/A,SM Energy Co 6.625% 01/15/2027,78454LAP5,,78454LAP5,US,EC,CORP
SV RNO Property Owner 1 LLC 5.,N/A,SV RNO Property Owner 1 LLC 5.875% 03/01/2031,78488XAA2,,78488XAA2,US,EC,CORP
Sabre Financial Borrower LLC 1,N/A,Sabre Financial Borrower LLC 11.125% 06/15/2029,78573XAA8,,78573XAA8,US,EC,CORP
Science Applications Internati,N/A,Science Applications International Corp 4.875% 04/01/2028,808625AA5,,808625AA5,US,EC,CORP
Light & Wonder International I,N/A,Light & Wonder International Inc 7.25% 11/15/2029,80874YBE9,,80874YBE9,US,EC,CORP
Diversified Healthcare Trust 4,N/A,Diversified Healthcare Trust 4.75% 02/15/2028,81721MAM1,,81721MAM1,US,EC,CORP
Service Properties Trust 0% 09,N/A,Service Properties Trust 0% 09/30/2027,81761LAF9,,81761LAF9,US,EC,CORP
Sirius XM Radio LLC 5% 08/01/2,N/A,Sirius XM Radio LLC 5% 08/01/2027,82967NBA5,,82967NBA5,US,EC,CORP
Six Flags Entertainment Corp 7,N/A,Six Flags Entertainment Corp 7.25% 05/15/2031,83001AAD4,,83001AAD4,US,EC,CORP
Solaris Energy Infrastructure ,N/A,Solaris Energy Infrastructure LLC 6.375% 05/15/2031,83419YAA4,,83419YAA4,US,EC,CORP
Sotheby's 8.25% 04/15/2031,N/A,Sotheby's 8.25% 04/15/2031,835898AJ6,,835898AJ6,US,EC,CORP
Speedway Motorsports LLC / Spe,N/A,Speedway Motorsports LLC / Speedway Funding II Inc 4.875% 11/01/2027,84779MAA2,,84779MAA2,US,EC,CORP
OneMain Finance Corp 5.375% 11,N/A,OneMain Finance Corp 5.375% 11/15/2029,85172FAR0,,85172FAR0,US,EC,CORP
Block Inc 5.625% 08/15/2030,N/A,Block Inc 5.625% 08/15/2030,852234AT0,,852234AT0,US,EC,CORP
Smyrna Ready Mix Concrete LLC ,N/A,Smyrna Ready Mix Concrete LLC 6% 11/01/2028,85236FAA1,,85236FAA1,US,EC,CORP
Standard Industries Inc/NY 4.3,N/A,Standard Industries Inc/NY 4.375% 07/15/2030,853496AG2,,853496AG2,US,EC,CORP
Starwood Property Trust Inc 7.,N/A,Starwood Property Trust Inc 7.25% 04/01/2029,85571BBB0,,85571BBB0,US,EC,CORP
Stonebriar ABF Issuer LLC 8.12,N/A,Stonebriar ABF Issuer LLC 8.125% 12/15/2030,86177CAA7,,86177CAA7,US,EC,CORP
StoneMor Inc 8.5% 05/15/2029,N/A,StoneMor Inc 8.5% 05/15/2029,86184WAA4,,86184WAA4,US,EC,CORP
StoneX Group Inc 7.875% 03/01/,N/A,StoneX Group Inc 7.875% 03/01/2031,861896AA6,,861896AA6,US,EC,CORP
Summit Midstream Holdings LLC ,N/A,Summit Midstream Holdings LLC 8.625% 10/31/2029,86614JAA3,,86614JAA3,US,EC,CORP
Sunoco LP / Sunoco Finance Cor,N/A,Sunoco LP / Sunoco Finance Corp 7% 09/15/2028,86765KAA7,,86765KAA7,US,EC,CORP
Synchrony Financial 5.15% 03/1,N/A,Synchrony Financial 5.15% 03/19/2029,87165BAP8,,87165BAP8,US,EC,CORP
TKC Holdings Inc 12% 02/15/203,N/A,TKC Holdings Inc 12% 02/15/2031,87256YAG8,,87256YAG8,US,EC,CORP
Tri Pointe Homes Inc 5.25% 06/,N/A,Tri Pointe Homes Inc 5.25% 06/01/2027,87265HAF6,,87265HAF6,US,EC,CORP
Talen Energy Supply LLC 6.125%,N/A,Talen Energy Supply LLC 6.125% 05/01/2031,87422VAQ1,,87422VAQ1,US,EC,CORP
Somnigroup International Inc 4,N/A,Somnigroup International Inc 4% 04/15/2029,88023UAH4,,88023UAH4,US,EC,CORP
Tenet Healthcare Corp 6.125% 1,N/A,Tenet Healthcare Corp 6.125% 10/01/2028,88033GDK3,,88033GDK3,US,EC,CORP
Tenneco Inc 8% 11/17/2028,N/A,Tenneco Inc 8% 11/17/2028,880349AU9,,880349AU9,US,EC,CORP
Tidewater Inc 9.125% 07/15/203,N/A,Tidewater Inc 9.125% 07/15/2030,88642RAE9,,88642RAE9,US,EC,CORP
TransDigm Inc 6.375% 03/01/202,N/A,TransDigm Inc 6.375% 03/01/2029,893647BU0,,893647BU0,US,EC,CORP
Transocean International Ltd 8,N/A,Transocean International Ltd 8.25% 05/15/2029,893830BY4,,893830BY4,US,EC,CORP
Coherent Corp 5% 12/15/2029,N/A,Coherent Corp 5% 12/15/2029,902104AC2,,902104AC2,US,EC,CORP
UKG Inc 6.875% 02/01/2031,N/A,UKG Inc 6.875% 02/01/2031,90279XAA0,,90279XAA0,US,EC,CORP
United Airlines Holdings Inc 4,N/A,United Airlines Holdings Inc 4.875% 03/01/2029,910047AM1,,910047AM1,US,EC,CORP
Univision Communications Inc 7,N/A,Univision Communications Inc 7.375% 06/30/2030,914906AX0,,914906AX0,US,EC,CORP
VF Corp 2.95% 04/23/2030,N/A,VF Corp 2.95% 04/23/2030,918204BC1,,918204BC1,US,EC,CORP
Bausch Health Americas Inc 8.5,N/A,Bausch Health Americas Inc 8.5% 01/31/2027,91911XAW4,,91911XAW4,US,EC,CORP
Venture Global Plaquemines LNG,N/A,Venture Global Plaquemines LNG LLC 6.125% 12/15/2030,922966AE6,,922966AE6,US,EC,CORP
Virgin Media Finance PLC 5% 07,N/A,Virgin Media Finance PLC 5% 07/15/2030,92769VAJ8,,92769VAJ8,US,EC,CORP
VistaJet Malta Finance PLC / V,N/A,VistaJet Malta Finance PLC / Vista Management Holding Inc 6.375% 02/01/2030,92840JAB5,,92840JAB5,US,EC,CORP
VoltaGrid LLC 7.375% 11/01/203,N/A,VoltaGrid LLC 7.375% 11/01/2030,92874BAA3,,92874BAA3,US,EC,CORP
WULF Compute LLC 7.75% 10/15/2,N/A,WULF Compute LLC 7.75% 10/15/2030,982911AA7,,982911AA7,US,EC,CORP
Wynn Resorts Finance LLC / Wyn,N/A,Wynn Resorts Finance LLC / Wynn Resorts Capital Corp 7.125% 02/15/2031,983133AC3,,983133AC3,US,EC,CORP
